,Course,Daytime/evening attendance,Mother's occupation,Father's occupation,Displaced,Tuition fees up to date,Scholarship holder,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,GDP
1783,14,1,10,8,1,1,1,0,0,6,8,6,15.25,0,6,7,6,14.714285714285714,11.1,2.02
1784,9,1,8,10,0,1,0,0,0,5,8,1,13.0,0,5,9,4,12.25,10.8,1.74
1785,12,1,10,11,1,1,0,0,0,8,8,8,13.81375,0,8,8,8,13.81375,9.4,-3.12
1786,6,1,10,10,0,1,0,0,0,6,8,6,13.285714285714286,0,6,13,6,12.875,11.1,2.02
1787,12,1,10,9,1,1,1,0,0,7,8,7,11.9625,0,8,9,8,13.044444444444444,13.9,0.79
1788,12,1,6,6,1,1,0,0,0,7,9,6,13.683333333333332,0,8,11,6,13.116666666666667,11.1,2.02
1789,12,1,10,5,1,1,0,0,0,8,8,7,14.985714285714286,0,8,8,7,14.985714285714286,12.7,-1.7
1790,15,1,4,10,1,1,0,0,0,6,8,4,12.5,0,6,6,5,12.6,12.7,-1.7
1791,6,1,10,10,0,1,0,0,0,6,0,0,0.0,0,6,0,0,0.0,11.1,2.02
1792,12,1,5,4,1,1,0,0,0,7,10,7,13.78,0,8,10,8,13.661,15.5,-4.06
1793,12,1,10,8,1,1,0,0,0,7,10,7,13.805,0,8,8,8,14.2725,15.5,-4.06
1794,6,1,5,10,1,1,0,0,0,5,7,5,13.8,0,5,5,5,12.6,10.8,1.74
1795,12,1,5,5,1,1,0,0,0,7,7,7,14.424285714285714,0,8,8,8,13.9375,11.1,2.02
1796,10,1,5,10,0,1,1,0,0,6,7,6,13.166666666666666,0,6,6,6,12.5,12.4,1.79
1797,12,1,8,8,1,1,1,0,0,8,8,8,14.11,0,8,8,8,14.11,9.4,-3.12
1798,16,1,6,8,1,1,0,0,0,6,9,5,12.4,0,6,10,3,10.666666666666666,10.8,1.74
1799,15,1,3,3,1,1,1,0,0,6,6,6,14.833333333333334,0,6,6,6,13.5,11.1,2.02
1800,6,1,5,8,1,1,1,0,0,6,7,6,15.428571428571429,0,6,7,6,13.5,13.9,0.79
1801,9,1,6,6,0,1,1,0,0,5,7,5,11.6,0,5,11,5,11.4,16.2,-0.92
1802,5,1,6,6,1,1,0,0,0,6,6,6,14.166666666666666,0,6,6,6,14.0,16.2,-0.92
1803,13,1,10,10,1,1,1,0,0,7,9,1,9.8,0,7,7,0,0.0,12.7,-1.7
1804,9,1,7,8,1,1,1,0,0,5,12,4,10.714285714285714,0,5,9,4,11.0,13.9,0.79
1805,8,1,5,12,1,1,1,0,0,5,7,0,0.0,0,5,5,0,0.0,7.6,0.32
1806,14,1,5,6,1,1,0,0,0,5,7,4,11.4,0,5,5,4,11.25,9.4,-3.12
1807,12,1,10,8,1,1,0,0,0,7,7,6,12.766666666666666,0,7,7,6,12.766666666666666,7.6,0.32
1808,4,1,10,5,0,1,0,0,0,6,11,5,12.6,0,6,6,6,12.666666666666666,11.1,2.02
1809,12,1,10,10,1,1,0,0,0,7,7,6,14.316666666666668,0,7,7,6,14.316666666666668,7.6,0.32
1810,6,1,5,11,1,1,0,0,0,5,7,4,12.75,0,5,5,5,12.0,10.8,1.74
1811,9,1,4,9,1,1,1,0,0,5,5,5,13.4,0,5,5,5,12.6,8.9,3.51
1812,6,1,10,10,1,1,1,0,0,5,6,4,15.75,0,5,5,5,13.8,10.8,1.74
1813,16,1,8,8,1,1,0,0,0,6,9,5,12.4,0,6,11,1,11.0,12.7,-1.7
1814,10,1,22,40,0,1,1,0,0,6,8,6,11.5,0,6,7,6,12.333333333333334,12.4,1.79
1815,14,1,4,2,0,1,0,0,0,5,5,5,13.4,0,5,5,5,14.0,9.4,-3.12
1816,12,1,10,9,0,1,0,0,0,7,0,0,0.0,0,8,0,0,0.0,13.9,0.79
1817,11,1,10,10,0,1,1,0,0,6,10,4,11.5,0,6,16,2,10.5,7.6,0.32
1818,4,1,10,10,0,1,0,0,0,6,10,1,12.0,0,6,6,0,0.0,11.1,2.02
1819,9,1,10,10,1,1,1,0,0,5,10,5,13.714285714285714,0,5,7,5,14.4,11.1,2.02
1820,11,1,10,10,1,1,1,0,0,6,7,6,11.333333333333334,0,6,9,6,10.833333333333334,9.4,-3.12
1821,13,1,10,10,0,1,0,0,0,7,16,1,12.0,0,7,13,0,0.0,11.1,2.02
1822,10,1,6,6,0,1,0,0,0,6,13,1,14.0,0,6,7,0,0.0,16.2,-0.92
1823,10,1,1,1,1,1,0,0,0,6,13,2,11.0,0,6,14,1,11.0,7.6,0.32
1824,10,1,10,8,0,1,0,0,0,6,10,6,14.25,0,6,7,6,14.0,16.2,-0.92
1825,2,1,6,2,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79
1826,12,1,10,8,1,1,1,0,0,7,7,7,13.894285714285711,0,8,8,8,14.3625,11.1,2.02
1827,12,1,10,9,1,1,1,0,0,7,8,7,13.46875,0,8,8,8,13.31375,15.5,-4.06
1828,6,1,10,10,1,1,1,0,0,5,5,5,13.6,0,5,5,5,14.6,10.8,1.74
1829,15,1,4,6,1,1,0,0,0,6,6,6,13.666666666666666,0,6,7,6,13.0,15.5,-4.06
1830,12,1,2,5,1,1,1,0,0,8,8,8,13.41625,0,8,8,8,13.41625,9.4,-3.12
1831,12,1,10,8,0,1,0,0,0,7,0,0,0.0,0,8,0,0,0.0,12.7,-1.7
1832,6,1,4,8,1,1,0,0,0,6,8,6,16.0,0,6,10,6,14.625,11.1,2.02
1833,2,1,5,10,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,16.2,-0.92
1834,5,1,4,2,1,1,0,0,0,6,11,5,11.2,0,6,7,6,12.0,9.4,-3.12
1835,15,1,6,10,0,1,1,0,0,6,8,6,11.833333333333334,0,6,11,3,13.0,15.5,-4.06
1836,9,1,8,8,0,1,0,0,0,5,0,0,0.0,0,5,0,0,0.0,10.8,1.74
1837,9,1,1,5,1,1,0,0,0,5,8,2,10.5,0,5,10,0,0.0,7.6,0.32
1838,2,1,6,3,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12
1839,8,1,5,2,0,1,0,0,0,6,9,0,0.0,0,6,8,1,10.0,16.2,-0.92
1840,10,1,10,10,0,1,1,0,0,6,11,5,11.142857142857142,0,6,9,6,11.571428571428571,16.2,-0.92
1841,15,1,10,10,1,1,0,0,0,6,10,4,13.25,0,6,13,5,11.8,7.6,0.32
1842,6,1,12,8,0,1,0,0,0,5,8,3,12.0,0,5,10,3,11.333333333333334,7.6,0.32
1843,5,1,5,5,1,1,1,0,0,6,6,6,12.833333333333334,0,6,8,6,12.666666666666666,16.2,-0.92
1844,11,1,10,9,1,1,0,0,0,6,13,2,12.0,0,6,12,1,13.0,7.6,0.32
1845,12,1,10,9,0,1,0,0,0,7,18,0,0.0,0,7,7,0,0.0,13.9,0.79
1846,9,1,10,10,0,1,0,0,0,5,0,0,0.0,0,5,0,0,0.0,9.4,-3.12
1847,4,1,10,5,0,1,0,0,0,6,10,6,11.375,0,6,10,5,11.6,13.9,0.79
1848,4,1,5,8,0,1,0,0,0,6,17,1,12.0,0,6,23,2,10.5,16.2,-0.92
1849,15,1,6,8,1,1,1,0,0,6,7,6,12.714285714285714,0,6,8,5,11.833333333333334,13.9,0.79
1850,12,1,10,10,0,1,1,0,0,8,8,8,15.3,0,8,8,8,15.3,9.4,-3.12
1851,4,1,2,3,0,1,0,0,0,6,12,0,0.0,0,6,10,0,0.0,16.2,-0.92
1852,12,1,4,4,0,1,0,0,0,7,0,0,0.0,0,8,0,0,0.0,12.4,1.79
1853,15,1,10,10,1,1,1,0,0,6,6,6,13.5,0,6,6,6,14.0,8.9,3.51
1854,9,1,10,8,1,1,1,0,0,5,7,5,12.0,0,5,10,5,11.4,8.9,3.51
1855,16,1,1,1,1,1,0,0,0,6,8,5,11.8,0,6,8,4,10.5,7.6,0.32
1856,12,1,10,4,1,1,0,0,0,7,7,6,14.616666666666667,0,7,7,6,14.616666666666667,7.6,0.32
1857,11,1,10,11,0,1,0,0,0,6,9,4,11.0,0,6,12,3,11.333333333333334,7.6,0.32
1858,9,1,10,10,0,1,0,0,0,5,0,0,0.0,0,5,0,0,0.0,12.7,-1.7
1859,11,1,10,10,1,1,1,0,0,6,6,6,12.833333333333334,0,6,7,6,12.333333333333334,13.9,0.79
1860,9,1,10,8,0,1,1,0,0,5,8,5,12.875,0,5,6,5,11.833333333333334,13.9,0.79
1861,10,1,10,8,1,1,1,0,0,6,6,6,12.166666666666666,0,6,6,6,12.5,12.4,1.79
1862,4,1,7,7,1,1,0,0,0,6,11,6,13.428571428571429,0,6,12,6,12.857142857142858,15.5,-4.06
1863,6,1,10,10,1,1,1,0,0,6,6,6,14.5,0,6,8,6,14.666666666666666,8.9,3.51
1864,16,1,4,8,0,1,1,0,0,7,7,7,12.142857142857142,0,7,7,7,12.857142857142858,11.1,2.02
1865,12,1,10,4,1,1,0,0,0,7,7,6,13.9,0,7,7,6,13.9,7.6,0.32
1866,12,1,10,9,0,1,0,0,0,7,12,3,13.766666666666666,0,7,11,3,12.066666666666668,13.9,0.79
1867,10,1,10,9,1,1,1,0,0,6,6,6,15.166666666666666,0,6,7,6,14.142857142857142,11.1,2.02
1868,9,1,6,6,0,1,0,0,0,5,5,0,0.0,0,5,5,0,0.0,11.1,2.02
1869,10,1,8,8,0,1,1,0,0,6,9,5,10.8,0,6,8,6,10.714285714285714,15.5,-4.06
1870,12,1,5,4,0,1,0,0,0,7,7,7,13.995714285714287,0,8,9,8,14.955555555555556,11.1,2.02
1871,6,1,5,10,0,1,0,0,0,6,8,6,13.285714285714286,0,6,16,6,11.8,12.4,1.79
1872,16,1,10,10,0,1,1,0,0,7,7,7,12.714285714285714,0,7,7,7,12.285714285714286,16.2,-0.92
1873,12,1,5,10,0,1,0,0,0,8,8,8,12.88625,0,8,8,8,12.88625,9.4,-3.12
1874,5,1,10,10,0,1,1,0,0,6,7,5,13.0,0,6,6,6,12.666666666666666,16.2,-0.92
1875,9,1,10,10,0,1,1,0,0,5,7,5,12.2,0,5,6,5,11.2,11.1,2.02
1876,12,1,10,8,1,1,1,0,0,8,8,8,14.50125,0,8,8,8,14.50125,9.4,-3.12
1877,12,1,5,5,0,1,0,0,0,7,7,6,14.35,0,7,7,6,14.35,7.6,0.32
1878,5,1,6,6,0,1,1,0,0,6,6,6,11.5,0,6,6,6,12.333333333333334,9.4,-3.12
1879,10,1,10,10,1,1,1,0,0,6,8,6,11.714285714285714,0,6,6,6,14.666666666666666,12.7,-1.7
1880,15,1,10,6,0,1,0,0,0,6,6,5,13.0,0,6,6,6,13.666666666666666,12.7,-1.7
1881,12,1,10,8,1,1,1,0,0,7,8,7,13.56875,0,8,8,8,14.02625,15.5,-4.06
1882,2,1,4,4,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79
1883,12,1,10,4,1,1,1,0,0,8,8,8,14.15375,0,8,8,8,14.15375,9.4,-3.12
1884,15,1,4,6,1,1,0,0,0,6,7,6,13.833333333333334,0,6,6,6,12.833333333333334,11.1,2.02
1885,12,1,10,6,1,1,0,0,0,8,8,7,12.454285714285716,0,8,8,7,12.454285714285716,10.8,1.74
1886,12,1,5,8,1,1,0,0,0,7,0,0,0.0,0,8,0,0,0.0,15.5,-4.06
1887,12,1,8,9,1,1,1,0,0,7,8,6,13.271666666666668,0,8,11,7,12.94375,12.4,1.79
1888,11,1,4,4,0,1,0,0,0,6,16,2,11.0,0,6,12,0,0.0,12.7,-1.7
1889,16,1,10,10,1,1,1,0,0,7,7,7,13.285714285714286,0,7,7,7,14.428571428571429,11.1,2.02
1890,10,1,5,10,1,1,1,0,0,6,6,6,13.333333333333334,0,6,7,6,14.0,15.5,-4.06
1891,12,1,10,5,0,1,1,0,0,8,8,8,13.2575,0,8,8,8,13.2575,9.4,-3.12
1892,6,1,10,7,1,1,0,0,0,6,7,0,0.0,0,6,7,0,0.0,11.1,2.02
1893,6,1,5,2,1,1,0,0,0,5,13,0,0.0,0,5,5,0,0.0,9.4,-3.12
1894,10,1,5,4,1,1,0,0,0,6,7,6,11.666666666666666,0,6,10,6,11.333333333333334,7.6,0.32
1895,9,1,10,10,0,1,0,0,0,5,0,0,0.0,0,5,0,0,0.0,7.6,0.32
1896,5,1,25,32,0,1,1,0,0,6,6,6,15.333333333333334,0,6,6,6,14.166666666666666,11.1,2.02
1897,12,1,5,5,1,1,0,0,0,8,8,7,14.2,0,8,8,7,14.2,12.7,-1.7
1898,15,1,10,8,1,1,1,0,0,6,6,6,14.833333333333334,0,6,6,6,14.666666666666666,12.7,-1.7
1899,12,1,5,10,1,1,0,0,0,7,7,7,13.642857142857142,0,8,8,8,14.3875,13.9,0.79
1900,15,1,9,9,1,1,1,0,0,6,6,6,13.833333333333334,0,6,6,6,14.0,11.1,2.02
1901,5,1,5,8,1,1,0,0,0,6,6,6,11.833333333333334,0,6,7,6,13.0,9.4,-3.12
1902,15,1,5,8,0,1,1,0,0,6,7,6,13.428571428571429,0,6,10,6,13.5,13.9,0.79
1903,13,1,4,8,0,1,0,0,0,7,10,6,11.416666666666666,0,8,9,8,11.9625,13.9,0.79
1904,13,1,10,9,1,1,0,0,0,7,16,2,12.75,0,7,12,2,11.0,8.9,3.51
1905,11,1,10,8,1,1,0,0,0,6,7,6,11.5,0,6,8,5,12.4,11.1,2.02
1906,15,1,10,10,0,1,0,0,0,6,6,6,13.833333333333334,0,6,6,6,12.666666666666666,10.8,1.74
1907,12,1,10,6,1,1,1,0,0,7,8,7,11.678571428571429,0,8,10,7,13.0375,12.4,1.79
1908,6,1,3,2,1,1,0,0,0,6,7,6,15.714285714285714,0,6,6,6,14.666666666666666,13.9,0.79
1909,2,1,6,9,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79
1910,15,1,10,7,1,1,1,0,0,6,6,6,13.0,0,6,7,6,13.0,10.8,1.74
1911,12,1,3,3,1,1,1,0,0,7,7,7,14.485714285714286,0,8,9,8,14.58888888888889,16.2,-0.92
1912,12,1,10,10,1,1,1,0,0,8,8,7,12.657142857142857,0,8,8,7,12.657142857142857,12.7,-1.7
1913,10,1,7,6,1,1,0,0,0,6,7,6,13.714285714285714,0,6,6,6,13.166666666666666,12.7,-1.7
1914,4,1,10,8,0,1,1,0,0,6,7,6,15.333333333333334,0,6,9,6,14.0,15.5,-4.06
1915,10,1,2,2,0,1,0,0,0,6,9,5,11.571428571428571,0,6,8,6,12.142857142857142,16.2,-0.92
1916,12,1,10,8,1,1,1,0,0,7,7,6,12.9,0,7,7,6,12.9,7.6,0.32
1917,5,1,5,5,1,1,0,0,0,6,6,6,13.5,0,6,7,6,13.428571428571429,8.9,3.51
1918,9,1,10,10,0,1,0,0,0,1,1,0,0.0,0,5,0,0,0.0,10.8,1.74
1919,12,1,8,10,1,1,1,0,0,8,8,7,13.79857142857143,0,8,8,7,13.79857142857143,10.8,1.74
1920,7,1,6,4,0,1,0,0,0,5,11,0,0.0,0,5,8,0,0.0,9.4,-3.12
1921,6,1,29,38,1,1,0,0,0,6,13,6,15.692307692307692,0,6,13,5,14.428571428571429,15.5,-4.06
1922,11,1,10,8,0,1,1,0,0,6,6,6,13.0,0,6,6,6,13.166666666666666,12.4,1.79
1923,12,1,10,8,0,1,1,0,0,8,8,8,12.93875,0,8,8,8,12.93875,9.4,-3.12
1924,2,1,10,10,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,12.7,-1.7
1925,4,1,10,11,0,1,0,0,0,6,6,0,0.0,0,6,8,0,0.0,15.5,-4.06
1926,14,1,10,10,0,1,0,0,0,6,13,3,11.333333333333334,0,6,12,5,11.4,13.9,0.79
1927,12,1,10,10,1,1,0,0,0,8,8,7,13.0,0,8,8,7,13.0,12.7,-1.7
1928,8,1,5,11,0,1,0,0,0,5,13,2,12.5,0,5,8,3,12.333333333333334,9.4,-3.12
1929,10,1,4,4,0,1,0,0,0,6,9,5,11.0,0,6,9,5,12.166666666666666,11.1,2.02
1930,2,1,10,10,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,12.7,-1.7
1931,14,1,6,9,0,1,1,0,0,5,5,5,12.4,0,5,5,4,10.75,9.4,-3.12
1932,4,1,10,8,0,1,0,0,0,6,8,6,15.5,0,6,10,6,14.1,16.2,-0.92
1933,15,1,6,8,1,1,1,0,0,6,8,6,12.666666666666666,0,6,6,6,13.5,12.7,-1.7
1934,9,1,10,10,1,1,1,0,0,5,8,5,12.6,0,5,9,5,13.6,8.9,3.51
1935,5,1,10,11,0,1,1,0,0,6,6,6,13.5,0,6,6,0,0.0,16.2,-0.92
1936,4,1,10,7,0,1,1,0,0,6,15,6,11.714285714285714,0,6,8,4,11.75,13.9,0.79
1937,14,1,6,10,0,1,1,0,0,6,8,6,12.166666666666666,0,6,7,5,13.0,13.9,0.79
1938,9,1,6,8,0,1,0,0,0,5,10,0,0.0,0,5,13,0,0.0,9.4,-3.12
1939,14,1,5,10,0,1,0,0,0,5,6,5,11.5,0,5,5,5,11.6,9.4,-3.12
1940,12,1,5,4,1,1,1,0,0,7,7,7,12.718571428571428,0,8,11,8,12.805555555555555,11.1,2.02
1941,2,1,2,2,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,10.8,1.74
1942,14,1,10,8,0,1,1,0,0,6,16,1,14.0,0,6,7,0,0.0,11.1,2.02
1943,14,1,12,5,1,1,0,0,0,5,10,3,11.666666666666666,0,5,8,4,11.25,7.6,0.32
1944,2,1,3,10,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,10.8,1.74
1945,7,1,10,10,1,1,0,0,0,5,10,0,0.0,0,5,11,1,12.0,7.6,0.32
1946,14,1,10,9,1,1,1,0,0,6,8,6,14.875,0,6,8,6,13.428571428571429,11.1,2.02
1947,4,1,7,8,1,1,0,0,0,6,8,6,12.714285714285714,0,6,9,6,13.5,12.4,1.79
1948,12,1,5,6,0,1,0,0,0,7,14,5,11.94,0,7,14,6,12.2,13.9,0.79
1949,7,1,10,9,1,1,0,0,0,5,10,4,11.6,0,5,9,3,14.2,12.4,1.79
1950,14,1,3,4,1,1,0,0,0,6,6,6,13.333333333333334,0,6,9,5,13.8,8.9,3.51
1951,9,1,5,8,1,1,0,0,0,5,5,5,13.4,0,5,5,5,15.0,8.9,3.51
1952,11,1,6,6,1,1,0,0,0,6,12,4,12.5,0,6,12,4,10.25,7.6,0.32
1953,5,1,4,10,1,1,0,0,0,6,7,6,13.666666666666666,0,6,7,6,12.166666666666666,16.2,-0.92
1954,7,1,5,3,0,1,0,0,0,5,10,1,10.0,0,5,7,0,0.0,9.4,-3.12
1955,12,1,5,10,1,1,1,0,0,7,7,6,13.266666666666666,0,7,7,6,13.266666666666666,7.6,0.32
1956,12,1,10,7,1,1,1,0,0,7,8,7,12.5125,0,8,8,8,14.1875,13.9,0.79
1957,8,1,1,1,0,1,0,0,0,5,9,0,0.0,0,5,5,0,0.0,7.6,0.32
1958,12,1,4,10,0,1,0,0,0,7,7,6,13.483333333333334,0,7,7,6,13.483333333333334,7.6,0.32
1959,9,1,6,4,0,1,0,0,0,5,9,3,13.0,0,5,9,3,11.666666666666666,12.7,-1.7
1960,7,1,10,10,1,1,0,0,0,5,6,5,16.5,0,5,7,5,17.714285714285715,12.4,1.79
1961,14,1,3,5,1,1,0,0,0,5,5,5,12.6,0,5,6,4,14.5,7.6,0.32
1962,15,1,6,6,1,1,0,0,0,6,7,6,13.833333333333334,0,6,8,6,13.625,7.6,0.32
1963,8,1,13,13,0,1,0,0,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32
1964,7,1,8,4,1,1,1,0,0,5,6,5,14.0,0,5,7,5,13.8,8.9,3.51
1965,7,1,10,10,1,1,0,0,0,5,10,3,13.333333333333334,0,5,11,5,13.571428571428571,12.4,1.79
1966,6,1,3,6,0,1,0,0,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74
1967,5,1,22,29,1,1,0,0,0,6,9,5,12.0,0,6,10,4,11.2,8.9,3.51
1968,7,1,5,6,0,1,0,0,0,5,6,5,16.2,0,5,8,5,16.0,8.9,3.51
1969,11,1,10,10,1,1,1,0,0,6,7,6,13.571428571428571,0,6,8,6,13.166666666666666,8.9,3.51
1970,8,1,4,4,0,1,0,0,0,6,7,6,14.285714285714286,0,6,9,6,14.857142857142858,11.1,2.02
1971,9,1,4,4,1,1,0,0,0,5,7,5,10.2,0,5,6,4,10.5,12.4,1.79
1972,12,1,10,10,0,1,0,0,0,8,16,2,10.25,0,8,16,2,10.25,12.7,-1.7
1973,6,1,6,6,1,1,0,0,0,6,0,0,0.0,0,6,0,0,0.0,10.8,1.74
1974,14,1,5,8,0,1,1,0,0,6,7,6,14.833333333333334,0,6,6,6,14.833333333333334,12.7,-1.7
1975,4,1,10,9,1,1,0,0,0,6,12,5,13.625,0,6,6,5,12.6,13.9,0.79
1976,13,1,31,29,0,1,0,0,0,7,7,7,12.271428571428572,0,8,10,7,13.657142857142857,10.8,1.74
1977,1,1,10,10,0,1,0,0,0,7,13,2,15.0,0,7,12,2,11.5,12.4,1.79
1978,15,1,10,9,0,1,1,0,0,6,8,5,13.833333333333334,0,6,6,4,14.0,13.9,0.79
1979,15,1,9,4,1,1,0,0,0,6,6,6,13.0,0,6,7,5,11.8,12.7,-1.7
1980,4,1,10,11,0,1,0,0,0,6,15,3,13.25,0,6,9,1,12.0,13.9,0.79
1981,10,1,5,6,1,1,0,0,0,6,6,6,13.5,0,6,6,6,12.166666666666666,10.8,1.74
1982,15,1,10,4,1,1,1,0,0,6,7,6,12.666666666666666,0,6,8,5,12.8,10.8,1.74
1983,15,1,4,4,1,1,0,0,0,6,7,6,13.166666666666666,0,6,7,6,12.666666666666666,16.2,-0.92
1984,15,1,10,8,1,1,0,0,0,6,6,6,12.833333333333334,0,6,8,6,12.833333333333334,12.4,1.79
1985,15,1,10,10,1,1,0,0,0,6,6,6,11.833333333333334,0,6,6,6,12.166666666666666,12.7,-1.7
1986,15,1,3,5,1,1,0,0,0,6,6,5,12.8,0,6,11,3,12.75,15.5,-4.06
1987,7,1,6,5,1,1,0,0,0,5,7,5,15.8,0,5,7,5,14.571428571428571,11.1,2.02
1988,14,1,5,5,1,1,0,0,0,6,9,6,14.666666666666666,0,6,7,6,13.857142857142858,8.9,3.51
1989,7,1,4,4,1,1,0,0,0,5,7,3,12.0,0,6,10,2,10.5,11.1,2.02
1990,14,1,6,5,0,1,0,0,0,6,6,3,12.666666666666666,0,6,11,4,11.142857142857142,10.8,1.74
1991,10,1,10,8,1,1,0,0,0,6,7,5,13.6,0,6,7,5,11.8,8.9,3.51
1992,15,1,8,8,1,1,0,0,0,6,6,6,12.5,0,6,6,6,13.833333333333334,8.9,3.51
1993,10,1,10,10,1,1,1,0,0,6,7,6,13.333333333333334,0,6,7,6,13.5,12.4,1.79
1994,12,1,4,4,1,1,1,0,0,7,7,7,15.101428571428572,0,8,8,8,16.09375,11.1,2.02
1995,10,1,10,10,1,1,1,0,0,6,6,6,13.166666666666666,0,6,6,6,16.0,10.8,1.74
1996,9,1,3,5,1,1,0,0,0,5,9,3,11.666666666666666,0,5,9,4,11.75,8.9,3.51
1997,2,1,10,10,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,16.2,-0.92
1998,12,1,10,4,1,1,1,0,0,7,10,6,12.357142857142858,0,8,9,7,13.0,13.9,0.79
1999,6,1,5,7,0,1,0,0,0,5,7,4,12.75,0,5,6,4,12.75,7.6,0.32
2000,15,1,3,4,1,1,0,0,0,6,6,6,13.0,0,6,7,6,11.666666666666666,8.9,3.51
2001,12,1,6,6,1,1,0,0,0,7,10,7,14.455000000000002,0,8,8,8,13.91,15.5,-4.06
2002,14,1,5,5,0,1,1,0,0,6,8,6,14.0,0,6,7,6,13.285714285714286,11.1,2.02
2003,15,1,5,5,1,1,1,0,0,6,6,6,13.5,0,6,7,6,12.666666666666666,11.1,2.02
2004,6,1,5,10,1,1,1,0,0,5,6,4,12.0,0,5,8,5,13.333333333333334,10.8,1.74
2005,10,1,9,9,1,1,1,0,0,6,7,6,11.714285714285714,0,6,6,6,11.833333333333334,13.9,0.79
2006,10,1,3,4,1,1,0,0,0,6,8,6,12.666666666666666,0,6,7,6,12.428571428571429,11.1,2.02
2007,10,1,9,7,0,1,0,0,0,6,0,0,0.0,0,6,0,0,0.0,16.2,-0.92
2008,12,1,6,6,1,1,0,0,0,8,8,7,12.328571428571427,0,8,8,7,12.328571428571427,12.7,-1.7
2009,16,1,10,9,0,1,0,0,0,7,14,6,11.666666666666666,0,7,10,1,10.0,12.4,1.79
2010,13,1,10,10,1,1,1,0,0,7,7,7,13.3,0,8,8,8,15.125,15.5,-4.06
2011,15,1,5,11,1,1,0,0,0,6,6,6,12.833333333333334,0,6,7,6,12.166666666666666,11.1,2.02
2012,6,1,5,11,1,1,1,0,0,5,10,3,12.666666666666666,0,5,7,3,13.0,12.7,-1.7
2013,12,1,10,3,1,1,0,0,0,7,8,6,13.271428571428572,0,8,8,7,14.471428571428572,13.9,0.79
2014,10,1,8,11,1,1,0,0,0,6,7,0,0.0,0,5,5,0,0.0,13.9,0.79
2015,15,1,15,20,0,1,0,0,0,6,7,6,14.285714285714286,0,6,8,6,13.25,8.9,3.51
2016,6,1,10,11,1,1,0,0,0,5,7,3,12.333333333333334,0,5,9,5,12.6,10.8,1.74
2017,12,1,10,9,1,1,1,0,0,7,10,6,12.583333333333334,0,8,8,7,12.671428571428573,13.9,0.79
2018,12,1,6,10,1,1,0,0,0,7,8,6,13.731666666666667,0,8,10,7,13.771428571428572,12.4,1.79
2019,12,1,3,3,1,1,0,0,0,8,11,6,12.491666666666667,0,8,11,6,12.491666666666667,12.7,-1.7
2020,5,1,4,6,1,1,1,0,0,6,6,6,12.666666666666666,0,6,8,6,13.0,10.8,1.74
2021,5,1,10,4,1,1,0,0,0,6,6,6,12.5,0,6,6,6,12.666666666666666,7.6,0.32
2022,15,1,6,1,1,1,0,0,0,6,11,1,13.0,0,5,10,0,0.0,7.6,0.32
2023,14,1,20,18,1,1,0,0,0,6,6,6,15.166666666666666,0,6,6,6,16.0,13.9,0.79
2024,16,1,4,4,1,1,1,0,0,6,8,6,12.666666666666666,0,6,7,6,12.0,12.7,-1.7
2025,2,1,10,10,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32
2026,2,1,6,6,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,12.4,1.79
2027,9,1,10,8,0,1,0,0,0,5,8,2,11.0,0,5,6,4,11.5,15.5,-4.06
2028,4,1,5,11,0,1,0,0,0,6,7,6,15.714285714285714,0,6,10,6,15.9,15.5,-4.06
2029,10,1,10,11,0,1,0,0,0,6,8,5,12.6,0,6,11,4,11.25,12.4,1.79
2030,9,1,10,5,1,1,0,0,0,5,8,5,11.6,0,5,10,4,10.75,9.4,-3.12
2031,14,1,8,8,0,1,0,0,0,6,7,1,14.0,0,6,6,0,0.0,16.2,-0.92
2032,7,1,10,8,1,1,1,0,0,5,9,5,12.6,0,5,8,2,12.5,8.9,3.51
2033,2,1,10,10,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,12.7,-1.7
2034,11,1,10,10,0,1,0,0,0,6,6,6,12.666666666666666,0,6,7,5,11.4,9.4,-3.12
2035,12,1,6,11,0,1,0,0,0,7,14,5,12.87857142857143,0,8,15,7,11.85625,15.5,-4.06
